"","Checked","Ion","Charge","Molecular.Weight","m.z","RT..min.","FWHM..min.","X..MI","Area","Parent.Area....","Study.File.ID","X.","beginNum","scanNum","tr","pepmass","endNum","productIon","intensity","neutralLoss","Hex","dHex","Pen","HexA","Mal","Cou","Fur","Sin","DDMP","Caf","mzOfChain","ppm","numOfSugar","k.radio","lable","Algycone"
"346","false","[M-H]-1","-1","NA","957.506408691406","117.016666666667","0.142","3","227241.644436151","100","F2","","124385","1405","7021","957.5064086914062","124682","487.3429","1","470.1635",2,1,0,0,0,0,0,0,0,0,470.1635553,0.0395789811037268,3,0.3333,"Biggest NL (One)","[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl] (1R,2R,4As,6As,6Br,10R,11R,12Ar)-1,10,11-Trihydroxy-1,2,6A,6B,9,9,12A-Heptamethyl-2,3,4,5,6,6A,7,8,8A,10,11,12,13,14B-Tetradecahydropicene-4A-Carboxylate-Aglycone / 6-({7-Carboxy-15-[(5E)-3,7-Dihydroxy-6-Methylhept-5-En-2-Yl]-7,12,16-Trimethylpentacyclo[9.7.0.0鹿,鲁.0鲁,鈦?0鹿虏,鹿鈦禲Octadecan-6-Yl}Oxy)-3,4-Dihydroxy-5-{[3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy}Oxane-2-Carboxylic Acid-Aglycone / [(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl] (4As,6As,6Br,9R,10R,11S,12Ar)-11-Hydroxy-9-(Hydroxymethyl)-2,2,6A,6B,9,12A-Hexamethyl-10-[(2S,3R,4S,5R)-3,4,5-Trihydroxyoxan-2-Yl]Oxy-1,3,4,5,6,6A,7,8,8A,10,11,12,13,14B-Tetradecahydropicene-4A-Carboxylate-Aglycone / (2E)-6-{13,17-Dihydroxy-7,7,12,16-Tetramethyl-6-[(3,4,5-Trihydroxyoxan-2-Yl)Oxy]Pentacyclo[9.7.0.0鹿,鲁.0鲁,鈦?0鹿虏,鹿鈦禲Octadecan-15-Yl}-2-Methylhept-2-Enoic Acid-Aglycone / [(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R,5S,6R)-3,4-Dihydroxy-6-(Hydroxymethyl)-5-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxan-2-Yl]Oxymethyl]-3,4,5-Trihydroxyoxan-2-Yl] (4Ar,6Ar,6Br,9R,10R,11R,12Ar)-10,11-Dihydroxy-9-(Hydroxymethyl)-1,2,6A,6B,9,12A-Hexamethyl-4,5,6,6A,7,8,8A,10,11,12,13,14,14A,14B-Tetradecahydro-1H-Picene-4A-Carboxylate-Aglycone"
"347","false","[M-H]-1","-1","NA","1065.54870605468","117.266666666667","0.142","3","227241.644436151","100","F2","","124683","1408","7036","1065.5487060546877","125122","433.3325","0.0238805","632.2162",3,1,0,0,0,0,0,0,0,0,632.2163786,0.325118718928392,4,0.75,"Biggest NL (One)","(2S,3R,4R,5R,6S)-2-[(4-Hydroxy-6-{[(4S,6R,7S,8R,9S,13S,16S)-6-Hydroxy-7,9,13-Trimethyl-6-[(3R)-3-Methyl-4-{[(2R,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy}Butyl]-5-Oxapentacyclo[10.8.0.0虏,鈦?0鈦?鈦?0鹿鲁,鹿鈦竇Icosan-16-Yl]Oxy}-2-(Hydroxymethyl)-5-{[3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy}Oxan-3-Yl)Oxy]-6-Methyloxane-3,4,5-Triol-Aglycone"
"1157","...","...","...","...","...","...","...","...","...","...","...","...","124683","1408","7036","1065.5487060546877","125122","595.3855","0.05531873","470.1632",2,1,0,0,0,0,0,0,0,0,470.1635553,0.738563346285688,3,0.6667," ","No matched algycone"
"2110","...","...","...","...","...","...","...","...","...","...","...","...","124683","1408","7036","1065.5487060546877","125122","609.401","0.08312645","456.1477",2,0,1,0,0,0,0,0,0,0,456.1479052,0.497964416399296,3,1," ","No matched algycone"
"348","...","...","...","...","...","...","...","...","...","...","...","...","124683","1408","7036","1065.5487060546877","125122","757.438","0.1256197","308.1107",1,1,0,0,0,0,0,0,0,0,308.110732,0.0355239578996702,2,0.5," ","No matched algycone"
"424","...","...","...","...","...","...","...","...","...","...","...","...","124683","1408","7036","1065.5487060546877","125122","771.4544","0.1045208","294.0943",1,0,1,0,0,0,0,0,0,0,294.0950819,2.65168453385004,2,1," ","No matched algycone"
"515","...","...","...","...","...","...","...","...","...","...","...","...","124683","1408","7036","1065.5487060546877","125122","933.507","0.02405022","132.0417",0,0,1,0,0,0,0,0,0,0,132.0422586,4.47998972920957,1,1," ","No matched algycone"
"3481","false","[M-H]-1","-1","NA","1107.59558105468","117.516666666667","0.142","3","227241.644436151","100","F2","","125123","1411","7051","1107.5955810546877","125453","459.3842","0.09057822","648.2114",4,0,0,0,0,0,0,0,0,0,648.2112932,0.172558962755253,4,1,"Biggest NL (One)","Protopanaxadiol / (2R,3R,4S,5S,6R)-2-[[(2R,3S,4S,5R,6S)-6-[6-[(3S)-3-[(2R,3R,4S,5R,6R)-3,5-Dihydroxy-6-(Hydroxymethyl)-4-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyoxan-2-Yl]Oxy-4,4,9,13,14-Pentamethyl-2,3,7,8,10,11,12,15,16,17-Decahydro-1H-Cyclopenta[A]Phenanthren-17-Yl]-2-Hydroxy-2-Methylheptan-3-Yl]Oxy-3,4-Dihydroxy-5-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyoxan-2-Yl]Methoxy]-6-(Hydroxymethyl)Oxane-3,4,5-Triol-Aglycone / Cabraleadiol"
"1158","...","...","...","...","...","...","...","...","...","...","...","...","125123","1411","7051","1107.5955810546877","125453","621.4376","0.1332455","486.158",3,0,0,0,0,0,0,0,0,0,486.1584699,0.941762350867811,3,1," ","No matched algycone"
"2112","...","...","...","...","...","...","...","...","...","...","...","...","125123","1411","7051","1107.5955810546877","125453","783.4908","0.1006629","324.1048",2,0,0,0,0,0,0,0,0,0,324.1056466,2.64280361938748,2,1," ","No matched algycone"
"349","...","...","...","...","...","...","...","...","...","...","...","...","125123","1411","7051","1107.5955810546877","125453","945.5427","0.04027334","162.0529",1,0,0,0,0,0,0,0,0,0,162.0528233,0.288515023878798,1,1," ","No matched algycone"
"3491","false","[M-H]-1","-1","NA","567.171936035156","117.766666666667","0.142","3","227241.644436151","100","F2","","125454","1414","7066","567.1719360351562","125685","243.0659","1","324.106",2,0,0,0,0,0,0,0,0,0,324.1056466,1.14294439711599,2,0.5,"Biggest NL (One)","Piceatannol / 5-Methoxy-3-Methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxymethyl]Oxan-2-Yl]Oxy-3H-Benzo[F][2]Benzofuran-1-One-Aglycone"
"350","false","[M-H]-1","-1","NA","473.166442871093","118.016666666667","0.142","3","227241.644436151","100","F2","","125686","1417","7081","473.16644287109386","125944","149.0596","1","324.1069",2,0,0,0,0,0,0,0,0,0,324.1056466,3.7773685283819,2,0.5,"Biggest NL (One)","(2E,4E,6E)-4-Methylocta-2,4,6-Trienedial / 3-Phenylpropionic Acid / 4-Coumaryl Alcohol / 1-[2-Methyl-6-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyphenyl]Ethanone-Aglycone / (2R,3S,4S,5R,6R)-2-(Hydroxymethyl)-6-[[(2R,3S,4S,5R,6S)-3,4,5-Trihydroxy-6-(2-Hydroxy-4-Prop-2-Enylphenoxy)Oxan-2-Yl]Methoxy]Oxane-3,4,5-Triol-Aglycone"
"351","false","[M-H]-1","-1","NA","725.193420410156","118.516666666667","0.142","3","227241.644436151","100","F2","","125945","1423","7111","725.1934204101562","126183","285.0401","1","440.1533",1,1,1,0,0,0,0,0,0,0,440.1529906,0.701596822413945,3,0.6667,"Biggest NL (One)","Isoorientin / 4-(3,4-Dihydroxyphenyl)-7-Hydroxy-5-[3,4,5-Trihydroxy-6-[(3,4,5-Trihydroxyoxan-2-Yl)Oxymethyl]Oxan-2-Yl]Oxychromen-2-One-Aglycone / Kaempferol / 7,8,3',4'-Tetrahydroxyflavone / Cyanidin-H"
"1159","...","...","...","...","...","...","...","...","...","...","...","...","125945","1423","7111","725.1934204101562","126183","431.0976","0.0610101","294.0958",1,0,1,0,0,0,0,0,0,0,294.0950819,2.39211233584489,2,0.5," ","No matched algycone"
"353","false","[M-H]-1","-1","NA","1061.51733398437","119.016666666667","0.142","3","227241.644436151","100","F2","","126486","1429","7141","1061.517333984375","126757","591.3544","0.0116536","470.1629",2,1,0,0,0,0,0,0,0,0,470.1635553,1.36190159747702,3,1,"Biggest NL (One)","(2S,3R,4R,5R,6S)-2-{[(2R,3S,4R,5R,6S)-6-{[(2R,3R,4S,5S,6R)-4,5-Dihydroxy-6-(Hydroxymethyl)-2-[(1'S,2S,4'S,5S,7'R,9'S,13'R,16'S)-5,7',9',13'-Tetramethyl-5-({[(2R,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy}Methyl)-5'-Oxaspiro[Oxolane-2,6'-Pentacyclo[10.8.0.0虏,鈦?0鈦?鈦?0鹿鲁,鹿鈦竇Icosan]-18'-Eneoxy]Oxan-3-Yl]Oxy}-4,5-Dihydroxy-2-(Hydroxymethyl)Oxan-3-Yl]Oxy}-6-Methyloxane-3,4,5-Triol-Aglycone"
"1160","...","...","...","...","...","...","...","...","...","...","...","...","126486","1429","7141","1061.517333984375","126757","753.407","0.05091912","308.1104",1,1,0,0,0,0,0,0,0,0,308.110732,1.15223521029446,2,1," ","No matched algycone"
"2113","...","...","...","...","...","...","...","...","...","...","...","...","126486","1429","7141","1061.517333984375","126757","899.4646","0.07886595","162.0527",1,0,0,0,0,0,0,0,0,0,162.0528233,0.594347449704963,1,1," ","No matched algycone"
"356","false","[M-H]-1","-1","NA","769.474365234375","119.766666666667","0.142","3","227241.644436151","100","F2","","127100","1438","7186","769.474365234375","127367","475.379","0.6023106","294.0954",1,0,1,0,0,0,0,0,0,0,294.0950819,1.03141494287769,2,1,"Biggest NL (One)","Protopanaxatriol"
"1162","...","...","...","...","...","...","...","...","...","...","...","...","127100","1438","7186","769.474365234375","127367","637.4319","0.03307098","132.0425",0,0,1,0,0,0,0,0,0,0,132.0422586,1.82240094200688,1,1," ","No matched algycone"
"357","false","[M-H]-1","-1","NA","327.10855102539","120.016666666667","0.142","3","227241.644436151","100","F2","","127368","1441","7201","327.1085510253906","127607","165.0546","1","162.0539",1,0,0,0,0,0,0,0,0,0,162.0528233,6.68743759728696,1,1,"Biggest NL (One)","Apocynin / 3-Hydroxy-1-(4-Hydroxyphenyl)-1-Propanone / 1-[2-Hydroxy-6-Methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyphenyl]Ethanone-Aglycone"
"358","false","[M-H]-1","-1","NA","1032.53845214843","120.266666666667","0.142","3","227241.644436151","100","F2","","127608","1444","7216","1032.5384521484377","127893","576.3912","1","456.1472",2,0,1,0,0,0,0,0,0,0,456.1479052,1.47112930221158,3,1,"Biggest NL (One)","No matched algycone"
"1163","...","...","...","...","...","...","...","...","...","...","...","...","127608","1444","7216","1032.5384521484377","127893","738.4442","0.0833417","294.0943",1,0,1,0,0,0,0,0,0,0,294.0950819,2.69216910639057,2,1," ","No matched algycone"
"2114","...","...","...","...","...","...","...","...","...","...","...","...","127608","1444","7216","1032.5384521484377","127893","870.4869","0.02334636","162.0515",1,0,0,0,0,0,0,0,0,0,162.0528233,8.09095543073852,1,1," ","No matched algycone"
"359","false","[M-H]-1","-1","NA","417.119110107421","120.516666666667","0.142","3","227241.644436151","100","F2","","127894","1447","7231","417.1191101074219","128214","255.0661","0.2224509","162.053",1,0,0,0,0,0,0,0,0,0,162.0528233,0.856555906609411,1,1,"Biggest NL (One)","Pinocembrin / 4',7-Dihydroxyflavanone / (-)-3,9-Dihydroxypterocarpan"" / Apigeninidin / Pinocembrin Chalcone / [3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl] 2,4-Dihydroxy-6-[(E)-2-Phenylethenyl]Benzoate-Aglycone / Aloin-Aglycone / Isoliquiritigen"
"1164","...","...","...","...","...","...","...","...","...","...","...","...","127894","1447","7231","417.1191101074219","128214","271.0612","0.03711439","146.058",0,1,0,0,0,0,0,0,0,0,146.0579087,0.331426119185431,1,1," ","Glycinol / Pinobanksin / (2S)-Naringenin / 1-Phenyl-3-(2,4,6-Trihydroxyphenyl)Propane-1,3-Dione / 2,4',7-Trihydroxyisoflavanone / 2,5,7-Trihydroxyflavanone / Naringenin Chalcone / P-Coumaroyltriacetic Acid Lactone"
"2115","...","...","...","...","...","...","...","...","...","...","...","...","127894","1447","7231","417.1191101074219","128214","285.0764","0.01982813","132.0427",0,0,1,0,0,0,0,0,0,0,132.0422586,3.25279216937263,1,1," ","2,7-Dihydroxy-4'-Methoxyisoflavanone / Sakuranetin / Vestitone"
"361","false","[M-H]-1","-1","NA","477.10385014026","0.333333333333333","0.142","3","227241.644436151","100","F2","","128632","3000","20","477.10385014026","128925","169.0133","1","308.0905",1,0,0,0,0,1,0,0,0,0,308.0895986,2.97166000891233,2,0.5,"Biggest NL (One)","Gallic Acid / 3,5-Didehydroshikimic Acid"
"362","false","[M-H]-1","-1","NA","579.15080033268","1","0.142","3","227241.644436151","100","F2","","128926","3004","60","579.15080033268","129202","123.0074","0.01696322","456.1434",2,0,1,0,0,0,0,0,0,0,456.1479052,9.94833564406364,3,0.3333,"Biggest NL (One)","No matched algycone"
"1165","...","...","...","...","...","...","...","...","...","...","...","...","128926","3004","60","579.15080033268","129202","271.0611","1","308.0897",1,0,0,0,0,1,0,0,0,0,308.0895986,0.177651795159704,2,0.5," ","Glycinol / Pinobanksin / (2S)-Naringenin / 1-Phenyl-3-(2,4,6-Trihydroxyphenyl)Propane-1,3-Dione / 2,4',7-Trihydroxyisoflavanone / 2,5,7-Trihydroxyflavanone / Naringenin Chalcone / P-Coumaroyltriacetic Acid Lactone"
"364","false","[M-H]-1","-1","NA","433.11402090114","1.5","0.142","3","227241.644436151","100","F2","","129566","3007","90","433.11402090114","129819","109.0282","0.0525761","324.0859",1,0,0,0,0,0,0,0,0,1,324.0845186,4.11712244796743,2,0.5,"Biggest NL (One)","No matched algycone"
"365","false","[M-H]-1","-1","NA","413.14532102942","1.83333333333333","0.142","3","227241.644436151","100","F2","","129820","3009","110","413.14532102942","130480","135.0441","0.01561764","278.1012",0,1,1,0,0,0,0,0,0,0,278.1001673,3.66316100449999,2,0.5," ","(4-Hydroxyphenyl)Acetaldehyde / Piceol"
"1166","...","...","...","...","...","...","...","...","...","...","...","...","129820","3009","110","413.14532102942","130480","149.0598","0.02598926","264.0856",0,0,2,0,0,0,0,0,0,0,264.0845172,3.9677648413475,2,0.5,"Biggest NL (One)","(2E,4E,6E)-4-Methylocta-2,4,6-Trienedial / 3-Phenylpropionic Acid / 4-Coumaryl Alcohol / 1-[2-Methyl-6-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyphenyl]Ethanone-Aglycone / (2R,3S,4S,5R,6R)-2-(Hydroxymethyl)-6-[[(2R,3S,4S,5R,6S)-3,4,5-Trihydroxy-6-(2-Hydroxy-4-Prop-2-Enylphenoxy)Oxan-2-Yl]Methoxy]Oxane-3,4,5-Triol-Aglycone"
"366","false","[M-H]-1","-1","NA","423.12967096528","2","0.142","3","227241.644436151","100","F2","","130481","3010","120","423.12967096528","130759","115.0389","0.02044581","308.0908",1,0,0,0,0,1,0,0,0,0,308.0895986,3.80525932776147,2,0.5," ","Α-Keto-Isovaleric Acid / 6-Tuliposide A "
"1167","...","...","...","...","...","...","...","...","...","...","...","...","130481","3010","120","423.12967096528","130759","145.0285","0.3971698","278.1012",0,1,1,0,0,0,0,0,0,0,278.1001673,3.67012197062873,2,0.5,"Biggest NL (One)","No matched algycone"
"367","false","[M-H]-1","-1","NA","455.13475634572","2.16666666666667","0.142","3","227241.644436151","100","F2","","130760","3011","130","455.13475634572","131059","147.044","0.03283692","308.0907",1,0,0,0,0,1,0,0,0,0,308.0895986,3.61823862824453,2,0.5," ","4-Coumaraldehyde / Cinnamic acids"
"1168","...","...","...","...","...","...","...","...","...","...","...","...","130760","3011","130","455.13475634572","131059","163.0391","0.0703863","292.0956",0,1,0,0,0,1,0,0,0,0,292.094684,3.23300189522656,2,0.5,"Biggest NL (One)","Coumarinic Acid / 4-Hydroxycinnamic Acid / Enol-Phenylpyruvate / 3-Phenylpyruvic Acid / 2-Hydroxy-3-Phenyl-2-Propenoic Acid"
"368","false","[M-H]-1","-1","NA","593.18757976422","2.33333333333333","0.142","3","227241.644436151","100","F2","","131060","3012","140","593.18757976422","131373","123.044","0.39258","470.1436",0,0,2,0,0,0,0,1,0,0,470.1424225,2.39982919726229,3,0.3333,"Biggest NL (Multiple)","Salicyl Alcohol / Orcinol"
"1169","...","...","...","...","...","...","...","...","...","...","...","...","131060","3012","140","593.18757976422","131373","123.044","0.39258","470.1436",2,0,0,0,0,1,0,0,0,0,470.1424219,2.40110540302234,3,0.3333,"Biggest NL (Multiple)","Salicyl Alcohol / Orcinol"
"2116","...","...","...","...","...","...","...","...","...","...","...","...","131060","3012","140","593.18757976422","131373","225.0765","0.02186798","368.1111",1,0,0,0,0,0,0,1,0,0,368.1107286,0.929513527934615,2,0.5," ","Methyl 1-Hydroxy-7-(Hydroxymethyl)-1,4A,5,7A-Tetrahydrocyclopenta[C]Pyran-4-Carboxylate / Secologanin / Secologanin（Substrate）"
"369","false","[M-H]-1","-1","NA","471.12967096528","2.66666666666667","0.142","3","227241.644436151","100","F2","","131374","3014","160","471.12967096528","131566","163.0391","0.1851356","308.0906",1,0,0,0,0,1,0,0,0,0,308.0895986,3.2112804436974,2,0.5,"Biggest NL (One)","Coumarinic Acid / 4-Hydroxycinnamic Acid / Enol-Phenylpyruvate / 3-Phenylpyruvic Acid / 2-Hydroxy-3-Phenyl-2-Propenoic Acid"
"371","false","[M-H]-1","-1","NA","887.28266191752","3.16666666666667","0.142","3","227241.644436151","100","F2","","131969","3017","190","887.28266191752","132363","125.0232","0.08318432","762.2595",1,3,0,0,0,0,0,0,0,1,762.2582447,1.58635949218125,5,0.2," ","2-Oxohexa-4,5-Cyclopropyl-5-Enoate / Maltol"
"1170","...","...","...","...","...","...","...","...","...","...","...","...","131969","3017","190","887.28266191752","132363","153.0547","0.01519126","734.228",1,1,2,0,0,0,0,0,0,1,734.2269445,1.37207731956065,5,0.8,"Biggest NL (One)","Taxicatigenin / Hydroxytyrosol"
"2117","...","...","...","...","...","...","...","...","...","...","...","...","131969","3017","190","887.28266191752","132363","447.1505","0.05435618","440.1322",0,1,1,0,0,0,0,0,0,1,440.1318626,0.673246691914919,3,0.6667," ","No matched algycone"
"372","...","...","...","...","...","...","...","...","...","...","...","...","131969","3017","190","887.28266191752","132363","461.1664","0.02264448","426.1162",0,0,2,0,0,0,0,0,0,1,426.1162125,0.0244476024190452,3,0.6667," ","No matched algycone"
"425","...","...","...","...","...","...","...","...","...","...","...","...","131969","3017","190","887.28266191752","132363","593.2086","0.1673388","294.0741",0,0,1,0,0,0,0,0,0,1,294.0739539,0.506734590151431,2,0.5," ","No matched algycone"
"3721","false","[M-H]-1","-1","NA","769.25605324686","3.33333333333333","0.142","3","227241.644436151","100","F2","","132364","3018","200","769.25605324686","132822","153.0546","0.01458572","616.2014",1,2,0,0,0,0,0,0,0,1,616.200336,1.76443419151708,4,0.5,"Biggest NL (One)","Taxicatigenin / Hydroxytyrosol"
"1172","...","...","...","...","...","...","...","...","...","...","...","...","132364","3018","200","769.25605324686","132822","461.1662","0.03082529","308.0898",0,1,0,0,0,0,0,0,0,1,308.089604,0.747336764956122,2,0.5," ","No matched algycone"
"373","false","[M-H]-1","-1","NA","753.22475311858","3.5","0.142","3","227241.644436151","100","F2","","132823","3019","210","753.22475311858","133271","223.0608","0.1921319","530.164",2,0,0,0,0,0,0,1,0,0,530.1635519,0.809595889835245,3,0.3333,"Biggest NL (One)","Sinapic Acid"
"374","false","[M-H]-1","-1","NA","755.24040318272","3.66666666666667","0.142","3","227241.644436151","100","F2","","133272","3020","220","755.24040318272","133703","153.0547","0.01346188","602.1857",1,1,1,0,0,0,0,0,0,1,602.1846859,1.70260220568709,4,0.75,"Biggest NL (One)","Taxicatigenin / Hydroxytyrosol"
"1173","...","...","...","...","...","...","...","...","...","...","...","...","133272","3020","220","755.24040318272","133703","315.1085","0.02763646","440.1319",0,1,1,0,0,0,0,0,0,1,440.1318626,0.103566042623973,3,0.6667," ","No matched algycone"
"2118","...","...","...","...","...","...","...","...","...","...","...","...","133272","3020","220","755.24040318272","133703","461.1665","0.07195859","294.0739",0,0,1,0,0,0,0,0,0,1,294.0739539,0.0534466947475639,2,0.5," ","No matched algycone"
"377","false","[M-H]-1","-1","NA","755.24040318272","4.33333333333333","0.142","3","227241.644436151","100","F2","","134698","3024","260","755.24040318272","135108","153.0547","0.01252345","602.1857",1,1,1,0,0,0,0,0,0,1,602.1846859,1.61791086107682,4,0.75,"Biggest NL (One)","Taxicatigenin / Hydroxytyrosol"
"1174","...","...","...","...","...","...","...","...","...","...","...","...","134698","3024","260","755.24040318272","135108","315.1086","0.0289297","440.1318",0,1,1,0,0,0,0,0,0,1,440.1318626,0.116822457984307,3,0.6667," ","No matched algycone"
"2119","...","...","...","...","...","...","...","...","...","...","...","...","134698","3024","260","755.24040318272","135108","461.1666","0.07908982","294.0738",0,0,1,0,0,0,0,0,0,1,294.0739539,0.563522784515041,2,0.5," ","No matched algycone"
"378","false","[M-H]-1","-1","NA","785.25096786642","4.5","0.142","3","227241.644436151","100","F2","","135109","3025","270","785.25096786642","135620","153.0547","0.01489852","632.1963",2,1,0,0,0,0,0,0,0,1,632.1952506,1.5932812121667,4,0.75,"Biggest NL (One)","Taxicatigenin / Hydroxytyrosol"
"1175","...","...","...","...","...","...","...","...","...","...","...","...","135109","3025","270","785.25096786642","135620","315.1085","0.03700732","470.1425",1,1,0,0,0,0,0,0,0,1,470.1424273,0.15860386931566,3,0.6667," ","No matched algycone"
"2120","...","...","...","...","...","...","...","...","...","...","...","...","135109","3025","270","785.25096786642","135620","461.1665","0.1054593","324.0845",1,0,0,0,0,0,0,0,0,1,324.0845186,0.138030617382238,2,0.5," ","No matched algycone"
"379","false","[M-H]-1","-1","NA","623.19814444792","4.66666666666667","0.142","3","227241.644436151","100","F2","","135621","3026","280","623.19814444792","136026","315.1085","0.03531702","308.0897",0,1,0,0,0,0,0,0,0,1,308.089604,0.264364319454539,2,0.5,"Biggest NL (One)","No matched algycone"
"380","false","[M-H]-1","-1","NA","769.25605324686","5","0.142","3","227241.644436151","100","F2","","136027","3028","300","769.25605324686","136457","153.0546","0.0252704","616.2015",1,2,0,0,0,0,0,0,0,1,616.200336,1.87803319637785,4,0.75,"Biggest NL (One)","Taxicatigenin / Hydroxytyrosol"
"1176","...","...","...","...","...","...","...","...","...","...","...","...","136027","3028","300","769.25605324686","136457","315.1083","0.03963078","454.1478",0,2,0,0,0,0,0,0,0,1,454.1475127,0.56930117553773,3,0.6667," ","No matched algycone"
"2122","...","...","...","...","...","...","...","...","...","...","...","...","136027","3028","300","769.25605324686","136457","461.1661","0.1115475","308.0899",0,1,0,0,0,0,0,0,0,1,308.089604,1.06867126947757,2,0.5," ","No matched algycone"
"381","false","[M-H]-1","-1","NA","925.29831198166","5.16666666666667","0.142","3","227241.644436151","100","F2","","136458","3029","310","925.29831198166","136871","73.02811","0.01326514","852.2702",2,0,4,0,0,0,0,0,0,0,852.274681,5.2589171196749,6,0.1667," ","No matched algycone"
"1177","...","...","...","...","...","...","...","...","...","...","...","...","136458","3029","310","925.29831198166","136871","89.02308","0.02519838","836.2752",1,1,4,0,0,0,0,0,0,0,836.2797664,5.4197687027002,6,0.1667," ","No matched algycone"
"2123","...","...","...","...","...","...","...","...","...","...","...","...","136458","3029","310","925.29831198166","136871","119.049","0.04829216","806.2493",0,0,5,0,0,1,0,0,0,0,806.2480683,1.58224210615057,6,0.1667,"Biggest NL (One)","No matched algycone"
"382","...","...","...","...","...","...","...","...","...","...","...","...","136458","3029","310","925.29831198166","136871","145.0492","0.01801419","780.2491",4,0,1,0,0,0,0,0,0,0,780.2535518,5.71845375687666,5,0.2," ","2-Aceto-2-Hydroxybutanoate / 2-Dehydropantoate"
"426","...","...","...","...","...","...","...","...","...","...","...","...","136458","3029","310","925.29831198166","136871","161.0444","0.01946143","764.2539",3,1,1,0,0,0,0,0,0,0,764.2586372,6.23119946893843,5,0.2," ","2,3-Dimethylmalate / 2-Dehydro-3-Deoxy-Rhamnonate"
